ID,Age,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Female,Male,No,Yes,No,Yes,Artist,Doctor,Engineer,Entertainment,Executive,Healthcare,Homemaker,Lawyer,Marketing
4868,55,9.0,0,2.0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4610,56,1.0,2,2.0,3,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7892,43,0.0,2,1.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2927,28,9.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1489,77,1.0,1,2.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9377,27,6.0,0,2.0,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1214,26,1.0,2,3.0,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
6408,83,0.0,1,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1160,28,1.0,0,2.0,3,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8626,26,1.0,2,1.0,6,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9094,62,5.0,2,1.0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
8818,53,1.0,0,2.0,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
5535,59,0.0,2,4.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
3332,45,3.0,0,5.0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
618,56,5.0,2,1.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
9391,28,4.0,2,1.0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
3710,70,5.0,1,2.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10215,25,6.0,2,3.0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8217,55,0.0,1,8.0,3,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
9777,57,0.0,2,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1690,20,2.0,2,3.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8676,33,1.0,2,2.0,5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
9305,41,1.0,0,5.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1849,39,5.0,2,2.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
8666,41,1.0,2,5.0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6186,30,1.0,1,2.0,5,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1922,23,1.0,2,3.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3633,53,1.0,0,3.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
137,47,4.0,2,1.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
388,35,0.0,2,1.0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1392,36,4.0,2,1.0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
5255,38,0.0,2,4.0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6343,55,1.0,2,2.0,3,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2842,69,1.0,2,2.0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
5506,31,1.0,2,2.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2449,65,0.0,2,5.0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2591,77,1.0,1,2.0,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
596,45,1.0,2,1.0,5,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10453,51,0.0,1,4.0,3,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
567,22,1.0,2,5.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
6859,81,0.0,1,2.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5107,56,0.0,2,1.0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
10043,61,0.0,2,3.0,5,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
3795,71,1.0,1,2.0,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
535,38,4.0,1,3.0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4082,53,8.0,0,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8961,45,0.0,2,4.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1068,27,9.0,0,2.0,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
7655,41,9.0,2,3.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
3022,47,1.0,0,4.0,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
103,61,1.0,1,2.0,2,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
267,60,0.0,2,2.0,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
740,88,1.0,2,1.0,5,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
7367,23,1.0,2,5.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
104,37,0.0,2,1.0,5,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1417,28,0.0,2,2.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1725,57,1.0,0,4.0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9684,43,1.0,2,2.0,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
7659,23,3.0,2,4.0,3,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
10335,40,14.0,2,1.0,5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7188,52,5.0,1,5.0,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5780,21,1.0,2,5.0,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2851,74,1.0,1,2.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
833,84,2.0,2,1.0,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1220,39,2.0,2,1.0,5,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
6038,66,0.0,1,2.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4152,36,0.0,2,1.0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
71,59,0.0,0,6.0,3,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9264,85,1.0,2,2.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
10534,32,1.0,2,2.0,5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
1840,47,0.0,1,5.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
10009,36,2.0,0,2.0,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
8157,31,1.0,2,4.0,5,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5723,19,1.0,2,4.0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
10310,42,1.0,0,4.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3370,38,1.0,2,2.0,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10501,38,1.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7746,46,1.0,0,2.0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9163,23,1.0,2,4.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6059,27,5.0,2,4.0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7075,20,0.0,2,4.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
6475,47,0.0,2,3.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2309,39,11.0,2,1.0,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7902,36,1.0,2,2.0,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1834,25,2.0,2,1.0,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
4034,48,1.0,0,4.0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
3658,69,1.0,1,2.0,5,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6233,49,0.0,2,2.0,6,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
2742,18,9.0,2,5.0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5446,29,0.0,2,4.0,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1350,82,1.0,2,1.0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
2994,27,0.0,2,8.0,3,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
10332,41,1.0,0,4.0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7956,20,8.0,2,3.0,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1818,66,0.0,0,3.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
133,19,6.0,2,5.0,2,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4763,48,0.0,0,3.0,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
185,45,1.0,2,1.0,5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2780,50,1.0,0,3.0,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
724,31,1.0,2,2.0,3,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
4192,28,0.0,2,1.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2756,32,1.0,2,4.0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8998,31,2.0,2,2.0,5,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
3522,22,0.0,2,7.0,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
8749,59,11.0,1,2.0,5,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
3069,28,1.0,2,3.0,5,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2791,26,6.0,2,2.0,5,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
2385,89,3.0,1,1.0,5,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6916,35,0.0,0,2.0,3,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2835,49,1.0,0,4.0,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
3777,19,9.0,2,7.0,6,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
6760,41,1.0,2,1.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4838,48,6.0,2,1.0,5,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6630,81,0.0,1,2.0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4360,51,5.0,2,3.0,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
8109,35,1.0,0,2.0,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5352,43,1.0,2,2.0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
5718,49,1.0,0,4.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8231,39,4.0,0,4.0,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2520,50,0.0,0,2.0,5,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
5622,50,2.0,2,1.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
129,39,9.0,2,1.0,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6404,50,0.0,2,2.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5890,26,0.0,2,2.0,5,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3816,42,1.0,0,6.0,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
10114,72,0.0,2,1.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
890,36,5.0,2,1.0,5,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
3763,38,1.0,2,1.0,2,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
9585,28,1.0,2,2.0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
10213,69,0.0,2,3.0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
6735,52,1.0,1,3.0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
5691,32,0.0,2,5.0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1226,87,1.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
7693,45,4.0,2,1.0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5559,60,1.0,1,2.0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
7494,52,0.0,0,3.0,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
1177,46,0.0,0,3.0,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7779,47,1.0,0,6.0,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5188,41,0.0,2,3.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4844,36,1.0,0,4.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6147,26,9.0,2,4.0,5,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10089,66,0.0,2,1.0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6241,89,0.0,2,1.0,5,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
43,73,1.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
6623,30,0.0,2,4.0,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
3688,27,3.0,2,1.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7263,20,0.0,2,3.0,5,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
9194,28,10.0,1,2.0,5,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
10031,56,0.0,2,1.0,5,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
9450,40,1.0,2,1.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9573,25,8.0,2,3.0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
6787,32,9.0,0,2.0,5,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1609,66,1.0,1,2.0,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
3997,42,0.0,2,2.0,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9040,42,1.0,2,1.0,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
9457,39,1.0,0,2.0,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2180,47,3.0,1,3.0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
9256,33,0.0,2,5.0,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
533,61,1.0,0,4.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
10549,55,0.0,1,2.0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
3429,25,1.0,2,4.0,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
2894,23,2.0,2,3.0,1,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2075,55,1.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8326,57,0.0,0,2.0,5,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
3521,41,3.0,0,3.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
10237,19,7.0,2,5.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
5457,30,0.0,2,5.0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
1732,52,2.0,0,4.0,5,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
3191,26,0.0,2,1.0,5,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
7219,22,0.0,2,5.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1540,51,7.0,0,3.0,5,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7405,55,1.0,2,1.0,5,3,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
398,84,0.0,1,2.0,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5413,37,1.0,2,2.0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6843,32,1.0,2,1.0,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
2556,48,1.0,0,6.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
2528,70,1.0,0,2.0,5,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
5992,41,1.0,0,2.0,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2419,37,0.0,2,2.0,5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6888,36,1.0,0,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7186,39,1.0,0,3.0,5,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
7721,30,9.0,2,3.0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
10417,46,1.0,2,3.0,3,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
4433,23,1.0,2,5.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
10292,18,0.0,2,4.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
3102,35,3.0,2,4.0,3,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
4699,27,1.0,2,2.0,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
6970,75,1.0,1,2.0,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
9,27,9.0,0,3.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7629,38,8.0,2,1.0,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
8847,37,0.0,0,2.0,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3599,62,4.0,0,3.0,5,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
170,53,8.0,0,4.0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
888,29,6.0,2,3.0,5,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
5641,85,0.0,1,2.0,5,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1564,28,0.0,2,3.0,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
10130,26,0.0,2,6.0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
8438,32,9.0,2,4.0,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5234,69,8.0,2,2.0,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
8479,37,1.0,0,3.0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9174,39,7.0,2,1.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2995,28,1.0,2,4.0,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
276,62,0.0,2,1.0,5,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2270,31,1.0,2,8.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
7524,25,1.0,0,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6822,29,5.0,2,4.0,3,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
2128,42,6.0,2,1.0,5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2349,26,1.0,2,2.0,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
4596,81,1.0,1,2.0,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8285,21,9.0,2,4.0,2,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
9172,57,1.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2488,43,1.0,2,1.0,5,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
2568,50,4.0,2,2.0,5,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
4937,47,0.0,2,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9091,46,0.0,0,3.0,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
537,42,0.0,0,2.0,5,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
7148,53,0.0,2,1.0,5,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
3877,89,2.0,2,1.0,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9553,36,0.0,2,2.0,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5401,57,1.0,0,5.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8249,31,1.0,0,3.0,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
7644,26,8.0,2,2.0,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
7457,27,1.0,2,4.0,5,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
8890,73,0.0,2,3.0,3,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
8944,26,1.0,2,4.0,5,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
5896,49,1.0,2,2.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7989,36,3.0,2,3.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8337,60,0.0,0,2.0,5,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
1915,26,1.0,0,2.0,6,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
8687,68,2.0,2,1.0,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
4751,48,5.0,0,3.0,4,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
6437,31,0.0,2,3.0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6751,47,1.0,1,6.0,5,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
8441,48,1.0,2,1.0,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
6562,51,1.0,0,7.0,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
698,53,1.0,2,3.0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1232,50,1.0,2,3.0,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8385,29,1.0,1,2.0,0,3,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
7789,71,7.0,1,3.0,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2483,51,6.0,2,1.0,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2923,49,1.0,2,3.0,5,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1064,66,1.0,1,2.0,5,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
7707,53,0.0,2,3.0,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
5546,29,0.0,0,2.0,5,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
6429,38,6.0,2,1.0,6,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1878,22,9.0,2,4.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
94,39,2.0,0,2.0,5,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6112,27,1.0,1,2.0,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1007,45,0.0,1,4.0,5,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
9496,42,8.0,2,2.0,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
7243,35,3.0,0,3.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
9567,67,1.0,2,2.0,6,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4873,36,0.0,2,3.0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1806,38,3.0,0,2.0,5,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
5494,18,5.0,2,4.0,5,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
9038,30,1.0,2,1.0,5,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
9121,25,1.0,2,1.0,5,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5418,35,13.0,2,1.0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
6877,68,0.0,2,1.0,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
4428,83,0.0,1,2.0,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
10456,32,1.0,1,5.0,5,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
2553,52,1.0,0,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4166,35,1.0,0,2.0,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6026,51,1.0,0,2.0,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
10105,28,0.0,2,5.0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1015,68,1.0,1,4.0,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
3052,63,1.0,1,3.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8790,20,1.0,2,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
8409,53,3.0,2,2.0,3,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
7606,31,6.0,2,3.0,5,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4468,36,0.0,0,3.0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
10325,61,11.0,2,1.0,5,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
213,58,0.0,0,2.0,5,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
6832,65,1.0,2,1.0,5,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5962,47,0.0,2,7.0,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
4983,39,0.0,2,1.0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1824,42,8.0,2,1.0,5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
8331,49,1.0,0,2.0,5,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9676,53,1.0,1,3.0,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
4839,32,1.0,2,2.0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
4220,65,0.0,2,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7501,60,8.0,1,6.0,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1642,29,8.0,2,1.0,5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2008,74,0.0,0,2.0,5,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
